,index,ID,strategy,label
1959,1959,179,We live in a budget and have no opportunity to take a vacation but we plan to in the near future.,4.0
1960,1960,179,Ask daycare giver to do activities.,0.0
1961,1961,179,He is still very young and these are things we will want him to do and introduce as they become age appropriate.,4.0
1962,1962,179,Accepting invitations to peers social gatherings. It can be difficult with busy schedules.  ,0.0
1963,1963,179,"We try to make him part of the community as time allows, we plan to do more as he gets older and time permits.",0.0
1964,1964,179,At some point introduce him to music classes. He is in a swim class and will continue to take him as he enjoys it very much.,0.0
1965,1965,179,Introduce new activities that are age appropriate.,0.0
1966,1966,179,We have him in a routine when appropriate such as sleep routine.,0.0
1967,1967,179,Seek assistance.,0.0
1968,1968,179,Practice and practice works well with him.,3.0
1969,1969,179,We practice various exercises with him every day even if it means just a few minutes a day.,0.0
1970,1970,179,"Balance work, play, and family time.",0.0
1971,1971,179,Practice and ask for assistance form therapists,3.0
1972,1972,179,"He is an active member of our family life. We have him involved in all the things we do as a family, such as eat together, etc.",0.0
1973,1973,179,Practice on a daily basis.,3.0
1974,1974,179,Continue with routines.,0.0
1975,1975,179,As he gets older I want him to participate more on a daily basis. ,4.0
1976,1976,179,Introducing and engaging him in the various activities.,0.0
1977,1977,01-096,Make easy for him to access his toys/clothes,0.0
1978,1978,01-096,"Make it fun for him, meals he enjoys",2.0
1979,1979,01-096,shadow him,0.0
1980,1980,01-096,"Maintain calmness, patience",0.0
1981,1981,01-096,ask for other parent/ friends to help,0.0
1982,1982,01-096,"repeat the question, explain better",0.0
1983,1983,01-096,"difficult time getting to nap + bed, more patience, other parent steps in for help",0.0
1984,1984,01-096,"parental support, being beside him.",0.0
1985,1985,01-096,"Make it easier for him to access the sink, potty wiper.",0.0
1986,1986,01-041,Early intervention with OT,4.0
1987,1987,01-041,Aide in the classroom,0.0
1988,1988,01-041,Dedicated specific time to work together,0.0
1989,1989,01-041,Use PEC cards,0.0
1990,1990,01-041,Having all schedule for household activities,0.0
1991,1991,01-041,Keep routines consistent,0.0
1992,1992,01-041,Hand-over-hand,3.0
1993,1993,01-041,Resource teacher from Lanodowne to add strategies for learning,0.0
1994,1994,01-041,Have aide in classroom to bridge gaps,0.0
1995,1995,77,"She likes babies and likes to be helpful so if there is something she can do to help a  out, especially with a baby it's a reliable win.  It could be just entertaining the baby for a moment, handing something the parent requested, etc.",2.0
1996,1996,77,We have also successfully taken an opposite approach where we stand off more and give her time and space to play independently or initiate an interaction on her own.  It does take longer than if we were directly guiding her but we want her to be comfortable without requiring our help 100% of the time.,1.0
1997,1997,77,"I model behavior for my daughter that I want to encourage.  Taking turns, saying hello, thank you, using hand sanitizer, etc.  She can be shy and slow to warm up in unfamiliar group situations so showing her that I'm having fun doing an activity seems to make her feel more comfortable to give it a try herself.",0.0
1998,1998,77,"I started her in swim class as a mommy and me type of class.  She was very comfortable and the instructors quickly recommended she move on to the next class with  me out of the water and her working with an instructor directly (not one on one, there is another child in the class but no parents).  I think giving her time away from me with another adult she can trust gives her a different sense of confidence and esteem.  ",0.0
1999,1999,77,"I also give verbal instructions and try to praise her actions that I would like to encourage.  Thank you for sharing the slide, I'm proud you waited your turn I know that takes patience, etc.",1.0
2000,2000,77,"At gym class it can be as interactive or not as she feels like during open play.  She could easily go play where no other kids are or she could play in the thick of it and interact with other kids.  It's good practice for us to use our words with others (still a work in progress), wait in line and take turns, transition between activities so there is a lot of modeling, redirecting and praising good behavior.",0.0
2001,2001,77,The exact opposite is true in her music class.  She is much more shy and clingy.  I do a mix of giving her space to run around when she lets loose but she definitely wants to stay close in that class.  It is also our newest class.  I try to be there for her but still make a point not push her towards independence.  Example: for family dance time she wants me to pick her up for dancing.  I may begin with that as I know she's not comfortable but after a short bit I put her down and I know she loves to spin so we spin together and she gradually works up to dancing more independently.  ,1.0
2002,2002,77,"For actions that I do not wish to encourage I try to model what I would like to see and verbally redirect.  Please use your words instead of your hands, etc.",2.0
2003,2003,77,"We don't do as much socialization as we probably would have pre-pandemic so our interactions with close friends and family (we don't have any family in the state) are pretty limited.  She goes to daycare 2 days a week, the other 3 week days we go to a scheduled class and over the weekend we may or may not see friends (lately it's been less so than over the summer).  She can be shy to initiate an interaction so sometimes sitting with her to play can help her get more comfortable before leaving her to play either by herself or with other kids.",0.0
2004,2004,02-054,Help out with his daily care,0.0
2005,2005,02-054,Introduce cousins so he can interact with other children,0.0
2006,2006,02-054,Sit on knee when reading books,0.0
2007,2007,02-054,Help by learning his care so we can go out when we need to if we don't have nursing,0.0
2008,2008,02-054,Praise when he does something good,1.0
2009,2009,285,Show developmental readiness to do skills.,4.0
2010,2010,285,Prepping for the activity.,0.0
2011,2011,285,Opportunities to learn new things,0.0
2012,2012,285,Lots of play,0.0
2013,2013,285,Sticking to our sleep schedule.,0.0
2014,2014,285,"Want to see developmental readiness to participate in activities, like putting on their own clothes, washing face, etc...",4.0
2015,2015,285,Family rules and policies.,0.0
2016,2016,285,Following a sleep schedule.,0.0
2017,2017,443,I ask him to go play outside with his brother,1.0
2018,2018,443,Explaining that his little brother needs help sometimes works. ,0.0
2019,2019,443,Goal setting for a toy - he has a chore sheet,2.0
2020,2020,443,Give him some assistance at completing the task,3.0
2021,2021,443,Timing of activities - evenings and weekends ,0.0
2022,2022,443,Read a book to him,0.0
2023,2023,443,Ask him to go play in his room quietly,1.0
2024,2024,443,Allowing my son to watch a show if he picks up his toys,2.0
2025,2025,443,Reassure him that he can do it on his own and give him praise,1.0
2026,2026,443,Making time to plan the trips - he is always eager to go,0.0
2027,2027,443,Keep calm when asking for help ,0.0
2028,2028,443,Sign of for bible school vacation,0.0
2029,2029,443,Support ,1.0
2030,2030,443,Adequate transportation ,0.0
2031,2031,443,Attend local church ,0.0
2032,2032,443,Have him play with friends that attend church.,0.0
2033,2033,879,modeling before the activity starts,0.0
2034,2034,879,adult supervision,0.0
2035,2035,879,When bathing providing her with a face cloth so she can participate in washing her own body parts and then an adult or assistant can help with areas she misses,0.0
2036,2036,879,modeling,0.0
2037,2037,879,hand over hand when needed,3.0
2038,2038,879,"providing information before it happens (hair cutting, dentist, doctors)",0.0
2039,2039,879,Having more resources for those with less abilities in which our city lacks. All we have available is our local YMCA which does not provide any direct services outside of a disability service provider who is allowed to utilize the Y for these services for those with disabilities but it is very limited,0.0
2040,2040,879,"For brushing teeth someone needs to put the toothpaste on, she does the first brushing by herself and then an adult needs to assist her with getting the areas she misses",1.0
2041,2041,879,My daughter is very social but lacks the skills to use language this becomes a problem when other children want to communicate with her. The first thing that helps her with being successful with this is being with children who have been in an integrated classroom from preschool on.,0.0
2042,2042,879,keeping a calm voice even when there may be some frustration,0.0
2043,2043,879,providing simple instructions,0.0
2044,2044,879,providing modeling before an activity,0.0
2045,2045,879,peer modeling,0.0
2046,2046,879,she needs an aid or another adult to help assist her,3.0
2047,2047,879,another adult or someone to assist her when needed,3.0
2048,2048,879,Having more community awareness of those who are disabled,0.0
2049,2049,879,simple directions,0.0
2050,2050,879,simple instructions,0.0
2051,2051,879,When using the toilet providing her with a wet cloth so she can keep herself clean and if she needs help she will ask or respond to someone who is helping her if she needs the help,0.0
2052,2052,879,an adult to assist all children to help my daughter understand what needs to be done in order to fulfill the desired outcome,3.0
2053,2053,879,Because I volunteer for disability service providers many of my daughters services that are available to those with disabilities are free for her so this is helpful,0.0
2054,2054,83,Continue to put one thing on her plate for her to try. ,1.0
2055,2055,83,"mommy leaves room,so she gets one on one.",0.0
2056,2056,83,Turning off tv. ,0.0
2057,2057,83,Having a routine.  ,0.0
2058,2058,83,open communication,4.0
2059,2059,83,Going to story time at the local library.,0.0
2060,2060,83,Praise,1.0
2061,2061,83,Go as a family.,0.0
2062,2062,83,Turning tv off.,0.0
2063,2063,83,do more often,4.0
2064,2064,83,All Family members participate or go to her activity.,0.0
2065,2065,83,A reward.,2.0
2066,2066,83,watching others first,0.0
2067,2067,83,Praise.,1.0
2068,2068,83,encouraging outdoor play.  We go on walks or play on trampoline. She is involved in swim lessons once a week.,0.0
2069,2069,83,Go more often.,0.0
2070,2070,83,Give her only two options to choose from when choosing snack or meal.,2.0
2071,2071,83,going with a peer/sibling,0.0
2072,2072,83,Rewards stickers or candy,2.0
2073,2073,01-039,Use patience with her to make sure she is included,1.0
2074,2074,01-039,Pick age appropriate toys to play with older sibling with,0.0
